job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_url
Strategischer Marketing Manager / Generalist -,Strategischer Marketing Manager / Generalist (all genders) - HealthTech Start-up,Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-13 13:00:53,TRUE,TRUE,,,,,Medivise Healthcare GmbH,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/medivise-healthcare-gmbh/strategischer-marketing-manager-generalist-all-genders-healthtech-start-up-berlin-64854
Softwareentwickler Cloud & Medizintechnik,Lead Softwareentwickler Cloud & Medizintechnik (m/w/d),Erlangen,Arbeitnow,Internship,TRUE,Erlangen,2026-05-13 12:30:35,TRUE,FALSE,,year,62304,,softgate,"['aws', 'azure', 'c#', 'ci/cd', 'docker', 'google cloud', 'jenkins', 'kubernetes', 'microservices', 'python', 'r', 'rest', 'scrum', 'terraform']","{'cloud': ['aws', 'azure', 'google cloud'], 'programming': ['c#', 'python', 'r'], 'devops': ['ci/cd', 'docker', 'jenkins', 'kubernetes', 'terraform'], 'tools': ['microservices', 'rest', 'scrum']}",https://www.arbeitnow.com/jobs/companies/softgate/lead-softwareentwickler-cloud-medizintechnik-erlangen-101324
Service Desk Spezialist - Onsite in Köln,Service Desk Spezialist - Onsite in Köln (m/w/d),Cologne,Arbeitnow,Full-time,FALSE,Cologne,2026-05-13 12:30:35,TRUE,FALSE,,,,,think about IT GmbH,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/service-desk-spezialist-onsite-in-koln-cologne-71797
Geschäftsführer/in DACH - HR Services-Plattform,Geschäftsführer/in DACH (gn) - HR Services-Plattform,Dortmund,Arbeitnow,Full-time,TRUE,Dortmund,2026-05-13 12:30:35,TRUE,TRUE,,,,,Projekt 3T GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/projekt-3t-gmbh/geschaftsfuhrer-in-dach-gn-hr-services-plattform-dortmund-158476
Support Specialist,Support Specialist (w/m/d),Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-13 12:30:34,TRUE,FALSE,,,,,zetcom group,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/zetcom-group/support-specialist-berlin-156552
Prozessmanager:in,Prozessmanager:in,Karlsruhe,Arbeitnow,Full-time,FALSE,Karlsruhe,2026-05-13 12:30:34,TRUE,FALSE,,,,,big. bechtold-gruppe,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/big-bechtold-gruppe/prozessmanagerin-karlsruhe-88409
Mitarbeiterin im Bereich Marketing 30 - 40 h,Mitarbeiterin im Bereich Marketing (m/w/d) 30 - 40 h,Berlin,Arbeitnow,Full-time,FALSE,Berlin,2026-05-13 12:00:42,TRUE,FALSE,,,,,HörPartner GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/horpartner-gmbh/mitarbeiterin-im-bereich-marketing-30-40-h-berlin-180013
HR Manager / HR Allrounder - Produktionsumfeld I,HR Manager / HR Allrounder (m/w/d) - Produktionsumfeld I Raum Pforzheim,Pforzheim,Arbeitnow,Full-time,FALSE,Pforzheim,2026-05-15 14:59:03,TRUE,FALSE,,,,,Hoffmann.Recruiting & More,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/hoffmannrecruiting-more/hr-manager-hr-allrounder-produktionsumfeld-i-raum-pforzheim-431224
IT Projektmanager,IT Projektmanager (m/w/d) (Ref.Nr.: 46748),Frankfurt am Main,Arbeitnow,Contractor,TRUE,Frankfurt am Main,2026-05-13 12:00:42,TRUE,FALSE,United States,,,,Wavestone Germany AG,"['confluence', 'jira', 'r']","{'tools': ['confluence', 'jira'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/it-projektmanager-refnr-46748-frankfurt-am-main-197008
IT Projektmanager,IT Projektmanager (m/w/d) (Ref.Nr.: 46747),Frankfurt am Main,Arbeitnow,Contractor,TRUE,Frankfurt am Main,2026-05-15 10:59:03,TRUE,FALSE,United States,,,,Wavestone Germany AG,"['confluence', 'jira', 'r']","{'tools': ['confluence', 'jira'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/it-projektmanager-refnr-46747-frankfurt-am-main-64989
Kaltakquisiteur / B2B Sales Manager,Kaltakquisiteur / B2B Sales Manager (m/w/d),Bad Homburg,Arbeitnow,Full-time,TRUE,Bad Homburg,2026-05-13 12:00:39,TRUE,TRUE,,,,,Auriva Capital,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/auriva-capital/kaltakquisiteur-b2b-sales-manager-bad-homburg-110661
Consultant Indirect Tax & Compliance,Consultant Indirect Tax & Compliance (m/w/d),Frankfurt am Main,Arbeitnow,Internship,FALSE,Frankfurt am Main,2026-05-13 11:30:33,TRUE,FALSE,United States,,,,Biomatch GmbH,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/biomatch-gmbh/consultant-indirect-tax-compliance-frankfurt-am-main-278585
Projektplaner/Terminplaner - Infrastrukturausbau,Projektplaner/Terminplaner (m/w/d) - Infrastrukturausbau und Trassenbau,Molbergen,Arbeitnow,Internship,FALSE,Molbergen,2026-05-13 11:30:32,TRUE,FALSE,,,,,Deutscher Bauservice GmbH,"['oracle', 'r']","{'databases': ['oracle'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/projektplaner-terminplaner-infrastrukturausbau-und-trassenbau-molbergen-78352
Projektentwickler für erneuerbare Energien,Projektentwickler (m/w/d) für erneuerbare Energien,Molbergen,Arbeitnow,Full-time,FALSE,Molbergen,2026-05-13 11:30:32,TRUE,FALSE,,,,,Deutscher Bauservice GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/projektentwickler-fur-erneuerbare-energien-molbergen-436068
Windparkplaner,Windparkplaner (m/w/d),Molbergen,Arbeitnow,Full-time,FALSE,Molbergen,2026-05-13 11:30:32,TRUE,FALSE,,,,,Deutscher Bauservice GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/windparkplaner-molbergen-440868
Finanzbuchhalter,Finanzbuchhalter (m/w/d),Nuremberg,Arbeitnow,Full-time,FALSE,Nuremberg,2026-05-13 11:30:32,TRUE,FALSE,,,,,Jobbusters® GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/finanzbuchhalter-nuremberg-5581
Kaufmännischer Geschäftsführer,Kaufmännischer Geschäftsführer (w/m/d),Rheda-Wiedenbrück,Arbeitnow,Full-time,FALSE,Rheda-Wiedenbrück,2026-05-13 11:30:31,TRUE,FALSE,,,,,EterniTeam GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/eterniteam-gmbh/kaufmannischer-geschaftsfuhrer-rheda-wiedenbruck-209247
Steuerfachangestellte - Rechnungswesen &,Steuerfachangestellte (m/w/d) - Rechnungswesen & Controlling 3-4-Tage-Woche möglich | Flexible Arbeitsmodelle | Teilzeit oder GfB / Minijob,Westhausen,Arbeitnow,Full-time,FALSE,Westhausen,2026-05-13 11:30:31,TRUE,FALSE,United States,,,,Der Küchentreff Vertriebs GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/der-kuchentreff-vertriebs-gmbh/steuerfachangestellte-rechnungswesen-controlling-3-4-tage-woche-moglich-flexible-arbeitsmodelle-teilzeit-oder-gfb-minijob-westhausen-329054
Kaufmännischer Geschäftsführer,Kaufmännischer Geschäftsführer (w/m/d),Hamm,Arbeitnow,Full-time,FALSE,Hamm,2026-05-13 11:30:31,TRUE,FALSE,,,,,EterniTeam GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/eterniteam-gmbh/kaufmannischer-geschaftsfuhrer-hamm-310621
Bauleiter - Windparkbau,Bauleiter (m/w/d) - Windparkbau,Frankfurt am Main,Arbeitnow,Internship,FALSE,Frankfurt am Main,2026-05-13 11:30:31,FALSE,FALSE,United States,,,,Deutscher Bauservice GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/bauleiter-windparkbau-frankfurt-am-main-418886
Bauleiter - Windparkbau,Bauleiter (m/w/d) - Windparkbau,Aschersleben,Arbeitnow,Internship,FALSE,Aschersleben,2026-05-13 11:30:31,FALSE,FALSE,,,,,Deutscher Bauservice GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/bauleiter-windparkbau-aschersleben-475937
Mitarbeiter Personal & Administration,Mitarbeiter Personal & Administration (m/w/d),Bonndorf,Arbeitnow,Full-time,FALSE,Bonndorf,2026-05-13 11:30:30,TRUE,FALSE,,,,,HolzHaus Bonndorf GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/holzhaus-bonndorf-gmbh/mitarbeiter-personal-administration-bonndorf-331997
Finanzbuchhalter,Finanzbuchhalter (m/w/d),Passau,Arbeitnow,Internship,FALSE,Passau,2026-05-13 11:30:29,TRUE,FALSE,,,,,Jobbusters® GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/finanzbuchhalter-passau-446562
Bauleiter - Windparkbau,Bauleiter (m/w/d) - Windparkbau,Freiburg im Breisgau,Arbeitnow,Internship,FALSE,Freiburg im Breisgau,2026-05-13 11:30:29,FALSE,FALSE,,,,,Deutscher Bauservice GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/bauleiter-windparkbau-freiburg-im-breisgau-174199
Network-Engineer - Access und Datacenter,Network-Engineer (m/w/d) - Access und Datacenter Consulting,Offenbach am Main,Arbeitnow,Internship,FALSE,Offenbach am Main,2026-05-13 11:20:17,TRUE,FALSE,United States,,,,LuConsult GmbH,"['ansible', 'aws', 'azure', 'bash', 'ci/cd', 'gitlab ci', 'perl', 'puppet', 'python', 'r', 'terraform']","{'devops': ['ansible', 'ci/cd', 'gitlab ci', 'puppet', 'terraform'], 'cloud': ['aws', 'azure'], 'programming': ['bash', 'perl', 'python', 'r']}",https://www.arbeitnow.com/jobs/companies/luconsult-gmbh/network-engineer-access-und-datacenter-consulting-offenbach-am-main-346912
Werkstudent Vertrieb / Finanzberatung – Praxis,Werkstudent Vertrieb / Finanzberatung (m/w/d) – Praxis statt Theorie,Chemnitz,Arbeitnow,Full-time,FALSE,Chemnitz,2026-05-13 11:20:17,TRUE,TRUE,,,,,Shereen Patzelt,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/shereen-patzelt/werkstudent-vertrieb-finanzberatung-praxis-statt-theorie-chemnitz-29242
Buchhalter,Buchhalter (m/w/d),Gröbenzell,Arbeitnow,Internship,FALSE,Gröbenzell,2026-05-13 11:00:38,TRUE,FALSE,,,,,Jobbusters® GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/buchhalter-grobenzell-384571
Online Marketing Manager Display and Paid Social,Online Marketing Manager Display and Paid Social (f/m/d),Munich,Arbeitnow,Contractor,FALSE,Munich,2026-05-13 11:00:38,TRUE,FALSE,,,,,Mytheresa,['power bi'],{'data_science': ['power bi']},https://www.arbeitnow.com/jobs/companies/mytheresa/online-marketing-manager-display-and-paid-social-munich-294164
WEG-Buchhalter,WEG-Buchhalter (m/w/d),Munich,Arbeitnow,Full-time,FALSE,Munich,2026-05-13 11:00:38,TRUE,FALSE,,,,,Jobbusters® GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/weg-buchhalter-munich-323799
Lohnbuchhalter | Bis zu 65.000 € Jahresgehalt,Lohnbuchhalter (m/w/d) | Bis zu 65.000 € Jahresgehalt,Landshut,Arbeitnow,Full-time,FALSE,Landshut,2026-05-13 11:00:37,TRUE,FALSE,,,,,Haimerl & Raßhofer Partner GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/haimerl-rasshofer-partner-gmbh/lohnbuchhalter-bis-zu-65000-eur-jahresgehalt-landshut-463769
Projektmanager Wegerecht und Flächensicherung -,Projektmanager (m/w/d) Wegerecht und Flächensicherung - Erneuerbare Energien,Molbergen,Arbeitnow,Internship,FALSE,Molbergen,2026-05-13 11:00:37,TRUE,FALSE,,,,,Deutscher Bauservice GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/projektmanager-wegerecht-und-flachensicherung-erneuerbare-energien-molbergen-496669
Technischer Sachbearbeiter Wohn- und,Technischer Sachbearbeiter (w/m/d) Wohn- und Gewerbeimmobilien,Berlin,Arbeitnow,Full-time,FALSE,Berlin,2026-05-13 11:00:37,TRUE,FALSE,,,,,Trigon Gruppe GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/trigon-gruppe-gmbh/technischer-sachbearbeiter-wohn-und-gewerbeimmobilien-berlin-279168
IT-Systemadministrator - inhouse - German C1+,Junior IT-Systemadministrator (w/m/d) - inhouse - German C1+,Berlin,Arbeitnow,Full-time,FALSE,Berlin,2026-05-13 11:00:37,TRUE,FALSE,,,,,Trigon Gruppe GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/trigon-gruppe-gmbh/junior-it-systemadministrator-inhouse-german-c1-berlin-388670
SMEs Relationship Manager - Sfax,SMEs Relationship Manager - Sfax,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,BANK ABC,,,https://www.keejob.com/offres-emploi/232670/smes-relationship-manager-sfax/
Retail Relationship Manager - Sfax,Retail Relationship Manager - Sfax,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,BANK ABC,,,https://www.keejob.com/offres-emploi/232669/retail-relationship-manager-sfax/
Agent de Service Général / Agent de Sécurité,Agent de Service Général / Agent de Sécurité,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,BANK ABC,,,https://www.keejob.com/offres-emploi/224034/agent-de-service-g%C3%A9n%C3%A9ral-agent-de-s%C3%A9curit%C3%A9/
Agent de Service Support/Agent d’Entretien,Agent de Service Support/Agent(e) d’Entretien,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,BANK ABC,,,https://www.keejob.com/offres-emploi/224036/agent-de-service-supportagente-dentretien/
Assistante Marketing,Assistante Marketing,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,SOQUIBAT,,,https://www.keejob.com/offres-emploi/240843/assistante-marketing/
cadre financier,cadre financier,"Ben Arous, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,SOTUBI,,,https://www.keejob.com/offres-emploi/240852/cadre-financierhomme/
assistante juridique,assistante juridique,"Bab Bhar, Tunis, Tunisia",Keejob,Contractor,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,7800,,,,,https://www.keejob.com/offres-emploi/240846/assistante-juridique/
Chargé de Service Clientèle,Chargé(e) de Service Clientèle,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,BANK ABC,,,https://www.keejob.com/offres-emploi/240837/charg%C3%A9e-de-service-client%C3%A8le/
Hygiéniste Agroalimentaire,Hygiéniste Agroalimentaire,"Mnihla, Ariana, Tunisia",Keejob,Internship,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,8100,,TERMINAL A,,,https://www.keejob.com/offres-emploi/240839/hygi%C3%A9niste-agroalimentaire/
RESPONSABLE COMMERCIAL,RESPONSABLE COMMERCIAL,"El Hencha, Sfax, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,PROINJECT HENCHA_POULINA GROUPE HOLDING,,,https://www.keejob.com/offres-emploi/240835/responsable-commercial/
Technico-Commercial,Technico-Commercial,"El Hencha, Sfax, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,PROINJECT HENCHA_POULINA GROUPE HOLDING,,,https://www.keejob.com/offres-emploi/240831/technico-commercial/
Télévendeuse,Télévendeuse,"Sfax Ville, Sfax, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,10800,,FORCE PLUS,,,https://www.keejob.com/offres-emploi/240836/t%C3%A9l%C3%A9vendeuse-t%C3%A9l%C3%A9conseill%C3%A8re/
Mécanicien,Mécanicien,"Ben Arous, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,1199982,,GAN,,,https://www.keejob.com/offres-emploi/240834/m%C3%A9canicien/
Electricien,Electricien,"Ben Arous, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,,,,https://www.keejob.com/offres-emploi/240833/electricien/
Logisticien,Logisticien,"Ben Arous Sud, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,1199982,,GAN,,,https://www.keejob.com/offres-emploi/240832/logisticien/
Technicien Supérieur Électrique,Technicien Supérieur Électrique (N),"Fouchana, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,SOTUCHOC,,,https://www.keejob.com/offres-emploi/240816/technicien-sup%C3%A9rieur-%C3%A9lectrique-n/
Ingénieur en Génie Civil,Ingénieur en Génie Civil (Travaux),"Megrine, Ben Arous, Tunisia",Keejob,Contractor,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,STRAM GROUP,,,https://www.keejob.com/offres-emploi/240817/ing%C3%A9nieur-en-g%C3%A9nie-civil-travaux/
ingénieur Méthodes,ingénieur Méthodes,"Bizerte, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,ONETECH,,,https://www.keejob.com/offres-emploi/240829/ing%C3%A9nieur-m%C3%A9thodes/
ingénieur Projet,ingénieur Projet,"Menzel Jemil, Bizerte, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,ONETECH,,,https://www.keejob.com/offres-emploi/240827/ing%C3%A9nieur-projet/
Ingénieur Qualité,Ingénieur Qualité,"Menzel Jemil, Bizerte, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,ONETECH,,,https://www.keejob.com/offres-emploi/240825/ing%C3%A9nieur-qualit%C3%A9/
Métreur,Métreur,"Tunis, Tunisia",Keejob,Contractor,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,STRAM GROUP,,,https://www.keejob.com/offres-emploi/240818/m%C3%A9treur/
Relais administratif de chantier - kairouan,Relais administratif de chantier - kairouan,"Kairouan, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,STRAM GROUP,,,https://www.keejob.com/offres-emploi/240819/relais-administratif-de-chantier-kairouan/
Chargé des Moyens Généraux,Chargé des Moyens Généraux,"Megrine, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,STRAM GROUP,,,https://www.keejob.com/offres-emploi/240820/charg%C3%A9-des-moyens-g%C3%A9n%C3%A9raux/
Chargé Administration des Ventes,Chargé(e) Administration des Ventes,"Megrine, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,STRAM GROUP,,,https://www.keejob.com/offres-emploi/240821/charg%C3%A9e-administration-des-ventes/
Verkaufsberater - DACH,Verkaufsberater(in) - DACH,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,119982,,NATIONAL PEN,,,https://www.keejob.com/offres-emploi/240822/verkaufsberaterin-dach/
Téléconseillers,"Téléconseillers (Appels, Chat & Email)","Tunis, Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,OUTSOURCIA,,,https://www.keejob.com/offres-emploi/240814/t%C3%A9l%C3%A9conseillers-appels-chat-email/
Assistante Showroom,Assistante Showroom (vente pdts de peinture),"Sousse, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,8700,,,,,https://www.keejob.com/offres-emploi/240713/assistante-showroom-vente-pdts-de-peinture/
Vendeur/ Caissier Celio Nabeul,Vendeur/ Caissier Celio Nabeul,"Nabeul, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,TUNTEX,,,https://www.keejob.com/offres-emploi/240751/vendeur-caissier-celio-nabeul/
Chargé Conformité,Chargé(e) Conformité,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,ADVANS TUNISIE MICROFINANCE,,,https://www.keejob.com/offres-emploi/240717/charg%C3%A9e-conformit%C3%A9/
Responsable Méthodes de la Maintenance,Responsable Méthodes de la Maintenance,"Bizerte, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,,,,https://www.keejob.com/offres-emploi/240748/responsable-m%C3%A9thodes-de-la-maintenance/
Chargé Trésorerie et Financement Senior,Chargé(e) Trésorerie et Financement Senior,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,ADVANS TUNISIE MICROFINANCE,,,https://www.keejob.com/offres-emploi/240716/charg%C3%A9e-tr%C3%A9sorerie-et-financement-senior/
Technicien maintenance,Technicien maintenance,"Sfax, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,DAR ESSAYDALI,,,https://www.keejob.com/offres-emploi/240710/technicien-maintenance/
Comptable Senior,Comptable Senior,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,ADVANS TUNISIE MICROFINANCE,,,https://www.keejob.com/offres-emploi/240724/comptable-senior/
Ingénieur Electromécanique,Ingénieur Electromécanique,"Sfax, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,DAR ESSAYDALI,,,https://www.keejob.com/offres-emploi/240709/ing%C3%A9nieur-electrom%C3%A9canique/
Assistante de Direction,Assistante de Direction,"La Marsa, Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,SOQUIBAT,,,https://www.keejob.com/offres-emploi/240672/assistante-de-direction/
Un Responsable de point de vente Bizerte,Un Responsable de point de vente Bizerte,"Bizerte Nord, Bizerte, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,FATALES,,,https://www.keejob.com/offres-emploi/240627/un-responsable-de-point-de-vente-bizerte/
Vendeur / Préparateur de Jus - TUNIS,Vendeur / Préparateur de Jus - TUNIS,"Tunis, Tunisia",Keejob,Contractor,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,BARIOLO,,,https://www.keejob.com/offres-emploi/240659/vendeur-pr%C3%A9parateur-de-jus-tunis/
Vendeur/ Caissier Adidas Mall of Sousse,Vendeur/ Caissier Adidas Mall of Sousse,"Sousse, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,TUNTEX,,,https://www.keejob.com/offres-emploi/240680/vendeur-caissier-adidas-mall-of-sousse/
Vendeur/Préparateur Jus - GROMBALIA AUTOROUTE,Vendeur/Préparateur Jus - GROMBALIA AUTOROUTE,"Nabeul, Tunisia",Keejob,Contractor,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,BARIOLO,,,https://www.keejob.com/offres-emploi/240657/vendeurpr%C3%A9parateur-jus-grombalia-autoroute/
Chef de poste,Chef de poste,"Bizerte, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,,['chef'],{'devops': ['chef']},https://www.keejob.com/offres-emploi/240687/chef-de-poste/
Vendeur/ Caissier Zara Mall of Sousse,Vendeur/ Caissier Zara Mall of Sousse,"Sousse, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,TUNTEX,,,https://www.keejob.com/offres-emploi/240681/vendeur-caissier-zara-mall-of-sousse/
AGENT IMMOBILIER TECNOCASA EL MENZAH 9,AGENT IMMOBILIER TECNOCASA EL MENZAH 9,"El Menzah, Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,TECNOCASA GROUP,,,https://www.keejob.com/offres-emploi/240643/agent-immobilier-tecnocasa-el-menzah-9/
Chef d’Activité Porte à Porte,Chef d’Activité Porte à Porte,"Ben Arous, Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,RANDA,['chef'],{'devops': ['chef']},https://www.keejob.com/offres-emploi/240639/chef-dactivit%C3%A9-porte-%C3%A0-porte/
Assistant relation clients,Assistant relation clients,"Ariana Ville, Ariana, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,15000,,TANIS,,,https://www.keejob.com/offres-emploi/240632/assistant-relation-clients/
Chauffeur Livreur,Chauffeur Livreur,"Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,year,9600,,,,,https://www.keejob.com/offres-emploi/240636/chauffeur-livreur/
Technicien Agricole,Technicien Agricole,"Ben Arous, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,GROUPE MABROUKA,,,https://www.keejob.com/offres-emploi/240674/technicien-agricole/
Délégué médical Pharmacien / Médecin Tunis,Délégué médical Pharmacien / Médecin Tunis,"Cite El Khadra, Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,SMR PHARMA,,,https://www.keejob.com/offres-emploi/240684/d%C3%A9l%C3%A9gu%C3%A9-m%C3%A9dical-pharmacien-m%C3%A9decin-tunis/
Technicien Maintetance : Génie Mécanique,Technicien Maintetance : Génie Mécanique,"Bizerte, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,,,,https://www.keejob.com/offres-emploi/240688/technicien-maintetance-g%C3%A9nie-m%C3%A9canique/
Technicien en Radiologie,Technicien(ne) en Radiologie,"La Marsa, Tunis, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,AMEN SANTE,,,https://www.keejob.com/offres-emploi/240673/technicienne-en-radiologie/
Process Engineer,Process Engineer,"Sousse Ville, Sousse, Tunisia",Keejob,Full-time,FALSE,Tunisia,2026-05-15,TRUE,FALSE,Tunisia,,,,HUBER SUHNER,,,https://www.keejob.com/offres-emploi/240631/process-engineer/
